latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
48.86,2.3399997,50.0,0,GMT,GMT

time,temperature_2m (°C),wind_speed_10m (km/h),relative_humidity_2m (%),precipitation (mm),cloud_cover (%),weather_code (wmo code),surface_pressure (hPa),apparent_temperature (°C),precipitation_probability (%)
2024-07-24T02:00,15.9,4.8,86,0.00,97,3,1016.5,16.3,NaN
2024-07-24T03:00,15.6,4.4,86,0.00,59,3,1016.4,16.0,NaN
2024-07-24T04:00,15.2,4.6,89,0.00,72,2,1016.7,15.6,NaN
2024-07-24T05:00,15.0,3.1,90,0.00,61,2,1017.1,15.7,NaN
2024-07-24T06:00,16.0,2.2,89,0.00,87,2,1016.7,17.0,NaN
2024-07-24T07:00,17.3,4.2,83,0.00,84,3,1016.8,18.2,NaN
2024-07-24T08:00,18.7,5.7,74,0.00,77,2,1017.0,19.2,NaN
2024-07-24T09:00,19.2,5.4,73,0.00,71,2,1017.0,19.8,NaN
2024-07-24T10:00,20.7,5.7,64,0.00,41,2,1017.2,21.7,NaN
2024-07-24T11:00,22.2,3.3,52,0.00,18,1,1017.0,23.7,NaN
2024-07-24T12:00,23.5,1.5,46,0.00,93,2,1015.6,24.9,NaN
2024-07-24T13:00,24.6,3.7,42,0.00,93,2,1015.4,25.5,NaN
2024-07-24T14:00,24.9,4.5,42,0.00,83,2,1014.5,25.3,NaN
2024-07-24T15:00,25.5,2.3,40,0.00,0,2,1014.1,25.6,NaN
2024-07-24T16:00,25.1,8.3,41,0.00,96,2,1013.8,24.1,NaN
2024-07-24T17:00,24.9,6.9,40,0.00,68,2,1013.6,24.0,NaN
2024-07-24T18:00,24.6,2.3,42,0.00,63,3,1013.4,24.5,NaN
2024-07-24T19:00,23.2,5.2,49,0.00,100,3,1013.0,23.1,NaN
2024-07-24T20:00,22.1,2.5,54,0.00,100,3,1013.2,22.5,NaN
2024-07-24T21:00,21.0,4.2,61,0.00,100,3,1012.7,21.4,NaN
2024-07-24T22:00,20.2,4.3,66,0.00,96,3,1012.6,20.8,NaN
2024-07-24T23:00,19.9,4.6,67,0.00,92,3,1012.6,20.3,NaN
2024-07-25T00:00,19.3,2.8,71,0.00,92,3,1012.5,20.2,NaN
2024-07-25T01:00,19.1,3.1,74,0.00,100,3,1012.0,20.0,NaN
2024-07-25T02:00,18.9,3.8,73,0.00,50,2,1011.2,19.6,NaN
2024-07-25T03:00,18.0,2.6,82,0.00,76,3,1010.4,19.2,NaN
2024-07-25T04:00,17.9,2.5,82,0.00,89,3,1011.1,19.1,NaN
2024-07-25T05:00,17.9,3.6,83,0.00,91,3,1011.0,19.0,NaN
2024-07-25T06:00,18.7,4.2,78,0.00,61,2,1010.9,19.7,NaN
2024-07-25T07:00,20.1,4.7,71,0.00,100,3,1010.6,20.9,NaN
2024-07-25T08:00,21.1,5.5,67,0.00,100,3,1010.4,21.9,NaN
2024-07-25T09:00,23.3,6.5,58,0.00,100,3,1009.3,23.9,NaN
2024-07-25T10:00,24.7,8.7,52,0.00,100,3,1009.1,24.8,NaN
2024-07-25T11:00,26.2,9.6,46,0.00,100,3,1008.4,26.7,NaN
2024-07-25T12:00,27.1,10.2,44,0.00,88,3,1007.7,27.6,NaN
2024-07-25T13:00,27.7,10.0,42,0.00,100,3,1007.2,28.4,NaN
2024-07-25T14:00,28.5,10.5,40,0.00,68,2,1006.4,28.7,NaN
2024-07-25T15:00,28.8,11.0,40,0.00,100,3,1006.2,28.5,NaN
2024-07-25T16:00,28.2,10.0,40,0.00,100,3,1005.8,27.8,NaN
2024-07-25T17:00,27.7,10.5,41,0.00,100,3,1005.6,27.2,NaN
2024-07-25T18:00,26.7,14.1,43,0.00,100,3,1005.7,25.6,NaN
2024-07-25T19:00,22.9,7.1,68,0.10,99,80,1006.2,24.2,NaN
2024-07-25T20:00,22.6,4.5,71,0.00,100,3,1006.4,24.4,NaN
2024-07-25T21:00,22.2,5.5,71,0.00,100,3,1006.8,23.7,NaN
2024-07-25T22:00,21.4,3.4,77,0.10,94,80,1006.2,23.5,NaN
2024-07-25T23:00,21.5,0.8,78,0.00,100,3,1006.3,24.0,NaN
2024-07-26T00:00,21.0,3.5,82,0.00,100,3,1006.2,23.3,NaN
2024-07-26T01:00,20.2,4.3,92,2.80,100,63,1006.2,22.9,NaN
2024-07-26T02:00,20.4,5.1,91,0.80,100,61,1006.0,22.9,NaN
2024-07-26T03:00,20.3,5.2,90,0.50,100,61,1005.4,22.8,NaN
2024-07-26T04:00,20.0,4.7,93,1.40,100,61,1006.2,22.6,NaN
2024-07-26T05:00,20.0,6.6,92,0.00,100,3,1006.0,22.3,NaN
2024-07-26T06:00,19.4,5.9,90,0.00,100,3,1006.5,21.3,NaN
2024-07-26T07:00,19.2,7.3,89,1.80,99,61,1006.8,20.8,NaN
2024-07-26T08:00,19.3,8.0,83,0.00,100,3,1007.2,20.3,NaN
2024-07-26T09:00,19.6,8.1,78,0.00,99,3,1007.7,20.4,NaN
2024-07-26T10:00,20.2,5.7,74,0.00,100,3,1007.5,21.2,NaN
2024-07-26T11:00,21.3,3.5,71,0.00,98,3,1007.2,22.7,NaN
2024-07-26T12:00,21.5,1.1,72,0.00,99,3,1007.4,23.5,NaN
2024-07-26T13:00,22.4,6.0,67,0.00,100,3,1007.5,23.5,NaN
2024-07-26T14:00,22.6,5.8,68,0.00,100,3,1007.5,23.9,NaN
2024-07-26T15:00,22.4,4.7,71,0.00,100,3,1007.2,24.2,NaN
2024-07-26T16:00,20.8,6.7,84,0.10,100,61,1007.0,22.8,NaN
2024-07-26T17:00,21.0,4.0,81,0.00,96,61,1007.0,23.2,NaN
2024-07-26T18:00,20.9,1.6,80,0.10,100,61,1005.9,23.2,NaN
2024-07-26T19:00,19.5,1.8,89,7.20,100,95,1007.3,22.0,NaN
2024-07-26T20:00,19.1,3.3,93,4.80,100,63,1008.0,21.5,NaN
2024-07-26T21:00,19.4,9.1,93,2.50,100,61,1008.2,21.1,NaN
2024-07-26T22:00,19.3,3.4,94,4.10,100,95,1007.6,21.8,NaN
2024-07-26T23:00,19.4,3.1,93,0.00,100,3,1007.6,21.9,NaN
2024-07-27T00:00,19.7,5.6,95,0.00,100,3,1008.4,22.2,NaN
2024-07-27T01:00,19.6,3.8,93,0.00,100,61,1007.4,22.1,NaN
2024-07-27T02:00,19.5,1.6,93,0.40,100,61,1007.1,22.3,NaN
2024-07-27T03:00,17.9,7.2,91,2.00,100,61,1007.4,19.0,NaN
2024-07-27T04:00,17.5,5.1,90,0.00,100,3,1007.0,18.7,NaN
2024-07-27T05:00,17.3,4.7,91,1.90,100,61,1007.4,18.6,NaN
2024-07-27T06:00,17.0,6.2,90,0.90,100,61,1008.7,17.9,NaN
2024-07-27T07:00,17.2,4.4,88,0.10,100,61,1008.0,18.3,NaN
2024-07-27T08:00,17.4,4.7,88,0.30,100,61,1008.7,18.6,NaN
2024-07-27T09:00,18.0,5.8,87,0.00,100,61,1009.0,19.1,NaN
2024-07-27T10:00,18.3,6.1,81,0.00,100,3,1009.0,19.1,NaN
2024-07-27T11:00,18.8,6.2,81,1.40,100,61,1009.6,19.7,NaN
2024-07-27T12:00,18.4,5.1,84,1.20,100,61,1009.7,19.5,NaN
2024-07-27T13:00,18.9,7.1,83,2.50,99,63,1009.4,19.9,NaN
2024-07-27T14:00,19.2,3.0,79,0.00,100,61,1009.7,20.6,NaN
2024-07-27T15:00,19.0,1.4,80,0.00,100,3,1010.7,20.6,NaN
2024-07-27T16:00,18.8,3.9,84,0.40,100,80,1011.0,20.3,NaN
2024-07-27T17:00,18.9,2.5,84,0.00,100,3,1010.9,20.6,NaN
2024-07-27T18:00,18.7,3.0,89,0.10,100,61,1011.5,20.6,NaN
2024-07-27T19:00,18.8,3.3,81,0.20,100,61,1011.9,20.1,NaN
2024-07-27T20:00,18.6,3.8,83,0.00,100,3,1013.4,19.9,NaN
2024-07-27T21:00,17.6,3.6,84,0.00,100,3,1014.3,18.7,NaN
2024-07-27T22:00,17.0,6.5,82,0.00,100,3,1014.7,17.4,NaN
2024-07-27T23:00,16.2,6.9,84,0.00,34,2,1015.5,16.3,NaN
2024-07-28T00:00,15.0,5.0,85,0.00,75,2,1016.4,15.1,NaN
2024-07-28T01:00,14.0,3.8,88,0.00,72,2,1016.4,14.1,NaN
2024-07-28T02:00,13.5,2.7,90,0.00,100,2,1017.1,13.7,NaN
2024-07-28T03:00,12.7,2.6,95,0.00,1,0,1017.4,12.9,NaN
2024-07-28T04:00,12.4,2.5,94,0.00,89,3,1017.9,12.4,NaN
2024-07-28T05:00,12.2,2.3,94,0.00,51,2,1018.7,12.3,NaN
2024-07-28T06:00,13.2,1.8,93,0.00,0,0,1018.9,13.6,NaN
2024-07-28T07:00,15.2,1.6,85,0.00,1,0,1019.5,15.8,NaN
2024-07-28T08:00,17.2,4.1,75,0.00,0,0,1019.7,17.5,NaN
2024-07-28T09:00,19.7,6.1,66,0.00,4,1,1019.6,20.2,NaN
2024-07-28T10:00,21.5,7.6,58,0.00,3,0,1019.5,22.5,NaN
2024-07-28T11:00,22.9,9.5,53,0.00,67,2,1019.5,24.0,NaN
2024-07-28T12:00,24.0,11.0,48,0.00,96,1,1019.3,24.9,NaN
2024-07-28T13:00,24.6,10.7,49,0.00,100,3,1018.5,25.7,NaN
2024-07-28T14:00,25.1,10.7,47,0.00,52,2,1018.6,25.7,NaN
2024-07-28T15:00,24.9,10.5,46,0.00,65,1,1018.1,24.7,NaN
2024-07-28T16:00,24.8,10.9,48,0.00,96,3,1017.8,24.2,NaN
2024-07-28T17:00,24.5,10.5,46,0.00,23,1,1017.0,23.6,NaN
2024-07-28T18:00,24.3,10.1,50,0.00,33,0,1016.9,23.9,NaN
2024-07-28T19:00,23.1,7.3,56,0.00,14,1,1017.0,23.3,NaN
2024-07-28T20:00,21.7,5.5,62,0.00,8,0,1017.2,22.2,NaN
2024-07-28T21:00,20.2,5.1,66,0.00,0,0,1017.1,20.7,NaN
2024-07-28T22:00,19.5,4.8,65,0.00,0,0,1016.9,19.6,NaN
2024-07-28T23:00,18.7,4.7,71,0.00,0,0,1017.0,19.0,NaN
2024-07-29T00:00,18.6,4.0,71,0.00,0,0,1017.1,19.0,NaN
2024-07-29T01:00,17.9,3.8,75,0.00,0,0,1017.0,18.4,NaN
2024-07-29T02:00,17.5,2.7,77,0.00,0,0,1016.4,18.2,NaN
2024-07-29T03:00,17.0,3.1,78,0.00,0,0,1015.9,17.5,NaN
2024-07-29T04:00,16.6,2.7,79,0.00,0,0,1015.9,17.2,NaN
2024-07-29T05:00,16.2,2.8,81,0.00,0,0,1016.0,16.7,NaN
2024-07-29T06:00,17.6,3.4,75,0.00,0,0,1015.2,18.1,NaN
2024-07-29T07:00,19.0,6.0,69,0.00,0,0,1015.3,19.1,NaN
2024-07-29T08:00,20.7,7.9,64,0.00,0,0,1015.7,20.7,NaN
2024-07-29T09:00,23.1,8.7,58,0.00,52,2,1014.7,23.3,NaN
2024-07-29T10:00,24.9,9.1,54,0.00,39,1,1014.5,25.7,NaN
2024-07-29T11:00,26.7,9.0,48,0.00,0,0,1014.1,28.4,NaN
2024-07-29T12:00,28.6,9.8,43,0.00,12,1,1013.4,30.4,NaN
2024-07-29T13:00,29.8,11.1,38,0.00,0,0,1012.9,31.1,NaN
2024-07-29T14:00,30.5,9.6,35,0.00,3,0,1012.5,31.6,NaN
2024-07-29T15:00,31.1,10.5,32,0.00,0,1,1012.2,31.1,NaN
2024-07-29T16:00,31.0,10.5,37,0.00,12,1,1011.5,31.1,NaN
2024-07-29T17:00,30.7,8.8,38,0.00,0,1,1011.1,31.0,NaN
2024-07-29T18:00,30.0,9.5,40,0.00,36,1,1010.5,30.2,NaN
2024-07-29T19:00,28.6,6.0,47,0.00,52,2,1010.5,29.9,NaN
2024-07-29T20:00,27.0,3.6,52,0.00,50,2,1010.7,28.7,NaN
2024-07-29T21:00,25.4,4.0,57,0.00,42,2,1010.7,27.0,NaN
2024-07-29T22:00,24.5,3.0,63,0.00,19,1,1011.0,26.5,NaN
2024-07-29T23:00,23.5,2.9,68,0.00,15,1,1011.3,25.6,NaN
2024-07-30T00:00,22.8,2.9,72,0.00,0,0,1010.8,25.0,NaN
2024-07-30T01:00,22.3,2.5,73,0.00,32,1,1010.4,24.5,NaN
2024-07-30T02:00,21.7,2.4,77,0.00,76,2,1010.3,24.0,NaN
2024-07-30T03:00,21.4,1.1,77,0.00,14,2,1009.4,23.8,NaN
2024-07-30T04:00,21.3,2.1,77,0.00,64,2,1009.6,23.5,NaN
2024-07-30T05:00,20.9,1.0,81,0.00,85,3,1009.7,23.5,NaN
2024-07-30T06:00,21.9,1.6,78,0.00,72,1,1009.9,24.5,NaN
2024-07-30T07:00,23.8,2.1,68,0.00,15,1,1010.0,26.2,NaN
2024-07-30T08:00,25.8,3.8,62,0.00,0,0,1010.0,28.2,NaN
2024-07-30T09:00,28.9,3.0,53,0.00,0,0,1009.3,31.6,NaN
2024-07-30T10:00,31.2,3.7,46,0.00,0,0,1009.0,34.6,NaN
2024-07-30T11:00,33.0,4.4,44,0.00,0,0,1008.9,37.3,NaN
2024-07-30T12:00,34.0,2.0,45,0.00,0,0,1008.5,39.6,NaN
2024-07-30T13:00,35.0,1.8,44,0.00,0,0,1008.6,41.0,NaN
2024-07-30T14:00,35.8,0.4,41,0.00,0,1,1008.3,41.3,NaN
2024-07-30T15:00,36.1,4.0,39,0.00,71,2,1008.0,39.8,NaN
2024-07-30T16:00,36.1,6.3,39,0.00,100,3,1007.4,39.0,NaN
2024-07-30T17:00,35.5,4.6,40,0.00,100,3,1006.9,38.6,NaN
2024-07-30T18:00,34.2,6.8,44,0.00,19,80,1006.6,37.2,NaN
2024-07-30T19:00,33.4,5.3,47,0.00,100,3,1007.3,36.7,NaN
2024-07-30T20:00,31.6,8.5,52,0.00,100,3,1006.7,34.5,NaN
2024-07-30T21:00,30.8,3.5,55,0.30,100,80,1007.6,34.5,NaN
2024-07-30T22:00,25.0,26.0,80,0.60,100,80,1009.3,25.8,NaN
2024-07-30T23:00,24.7,9.9,72,0.00,100,3,1009.2,26.7,NaN
2024-07-31T00:00,24.6,4.6,80,2.30,100,95,1009.2,28.3,NaN
2024-07-31T01:00,22.9,4.1,89,0.50,100,95,1008.7,26.7,NaN
2024-07-31T02:00,22.3,10.1,93,2.00,100,95,1009.4,25.2,NaN
2024-07-31T03:00,22.5,4.2,83,0.20,100,61,1008.1,25.5,NaN
2024-07-31T04:00,22.8,12.8,92,2.30,100,95,1009.3,25.6,NaN
2024-07-31T05:00,22.5,6.3,91,2.70,100,95,1008.3,26.0,NaN
2024-07-31T06:00,22.3,9.8,89,0.00,100,3,1006.8,25.0,NaN
2024-07-31T07:00,23.1,7.2,85,0.00,100,3,1007.0,26.1,NaN
2024-07-31T08:00,23.6,6.3,78,0.00,74,80,1007.7,26.3,NaN
2024-07-31T09:00,26.0,3.0,73,0.00,74,80,1006.9,29.8,NaN
2024-07-31T10:00,27.4,4.6,66,0.00,77,2,1007.7,31.2,NaN
2024-07-31T11:00,28.7,4.1,62,0.00,100,3,1007.6,33.4,NaN
2024-07-31T12:00,30.0,1.6,60,0.00,55,3,1006.5,34.8,NaN
2024-07-31T13:00,31.4,5.9,55,0.00,87,2,1006.8,35.7,NaN
2024-07-31T14:00,32.3,9.1,46,0.00,91,3,1006.4,35.3,NaN
2024-07-31T15:00,31.1,4.4,62,0.00,94,3,1005.8,35.9,NaN
2024-07-31T16:00,31.3,2.1,60,0.00,100,3,1004.4,36.2,NaN
2024-07-31T17:00,30.2,6.2,64,0.10,100,80,1005.3,34.5,NaN
2024-07-31T18:00,28.7,4.0,67,0.30,100,80,1005.7,33.0,NaN
2024-07-31T19:00,27.3,6.5,67,0.00,100,3,1006.1,30.6,NaN
2024-07-31T20:00,25.0,9.4,82,1.20,100,95,1008.0,28.4,NaN
2024-07-31T21:00,24.7,4.7,76,2.50,100,63,1006.3,27.9,NaN
2024-07-31T22:00,25.0,1.8,78,0.00,100,3,1005.7,29.1,NaN
2024-07-31T23:00,24.7,1.3,80,0.00,73,2,1006.1,28.9,NaN
2024-08-01T00:00,24.5,1.0,77,0.00,75,3,1006.0,28.3,NaN
2024-08-01T01:00,23.7,2.9,82,0.00,49,2,1005.5,27.4,NaN
2024-08-01T02:00,23.8,0.8,81,0.00,79,2,1005.6,27.7,NaN
2024-08-01T03:00,22.7,2.6,90,0.20,100,80,1005.2,26.6,NaN
2024-08-01T04:00,22.4,16.5,92,0.10,100,80,1006.0,24.4,NaN
2024-08-01T05:00,21.3,5.4,90,20.50,100,96,1005.5,24.2,NaN
2024-08-01T06:00,21.6,5.9,85,0.00,59,3,1006.3,24.1,NaN
2024-08-01T07:00,22.7,7.8,82,0.00,3,0,1005.3,25.2,NaN
2024-08-01T08:00,24.2,8.6,74,0.00,81,2,1006.9,26.5,NaN
2024-08-01T09:00,26.3,4.3,63,0.00,0,1,1005.8,28.9,NaN
2024-08-01T10:00,28.1,6.9,56,0.00,48,2,1006.4,31.0,NaN
2024-08-01T11:00,29.4,9.6,52,0.00,56,2,1006.3,31.8,NaN
2024-08-01T12:00,30.7,11.3,47,0.00,76,2,1005.7,32.3,NaN
2024-08-01T13:00,30.9,12.3,47,0.00,90,2,1005.6,32.3,NaN
2024-08-01T14:00,31.1,11.8,49,0.00,46,80,1005.7,33.4,NaN
2024-08-01T15:00,26.6,10.4,73,0.00,100,80,1006.2,29.8,NaN
2024-08-01T16:00,29.7,9.5,58,0.00,100,3,1004.9,32.4,NaN
2024-08-01T17:00,27.4,10.9,66,0.00,100,80,1005.4,29.9,NaN
2024-08-01T18:00,27.9,5.8,61,0.00,100,80,1006.5,30.8,NaN
2024-08-01T19:00,24.0,6.4,64,0.00,100,80,1006.7,25.4,NaN
2024-08-01T20:00,22.4,10.6,84,0.30,90,80,1008.6,24.5,NaN
2024-08-01T21:00,21.3,8.1,90,0.30,100,95,1009.1,23.8,NaN
2024-08-01T22:00,21.1,4.9,92,11.70,98,96,1008.8,24.1,NaN
2024-08-01T23:00,21.3,3.9,90,0.00,0,0,1007.7,24.4,NaN
2024-08-02T00:00,21.4,3.7,93,0.00,17,0,1008.0,24.8,NaN
2024-08-02T01:00,21.4,2.8,89,0.00,55,2,1007.0,24.6,NaN
2024-08-02T02:00,21.4,3.1,89,0.00,63,2,1007.2,24.6,NaN
2024-08-02T03:00,21.0,3.6,90,0.00,87,2,1006.8,24.0,NaN
2024-08-02T04:00,20.8,6.0,91,0.00,90,3,1006.9,23.5,NaN
2024-08-02T05:00,20.7,6.6,90,0.00,100,3,1007.3,23.1,NaN
2024-08-02T06:00,20.8,6.1,90,0.00,83,3,1007.6,23.3,NaN
2024-08-02T07:00,21.0,7.4,82,0.00,94,3,1007.4,22.8,NaN
2024-08-02T08:00,22.0,6.2,75,0.00,83,3,1007.2,23.8,NaN
2024-08-02T09:00,23.6,6.1,69,0.00,63,2,1007.2,25.4,NaN
2024-08-02T10:00,25.1,5.4,61,0.00,77,2,1007.2,27.0,NaN
2024-08-02T11:00,26.5,7.6,53,0.00,83,2,1007.3,28.1,NaN
2024-08-02T12:00,27.4,9.4,49,0.00,91,2,1007.0,28.8,NaN
2024-08-02T13:00,27.7,11.2,48,0.00,60,2,1006.4,28.5,NaN
2024-08-02T14:00,27.9,12.2,44,0.00,22,1,1006.4,27.9,NaN
2024-08-02T15:00,28.4,11.3,37,0.00,95,2,1006.1,27.6,NaN
2024-08-02T16:00,27.9,11.9,41,0.00,0,1,1006.0,27.3,NaN
2024-08-02T17:00,27.1,12.4,44,0.00,33,1,1005.8,26.5,NaN
2024-08-02T18:00,26.0,12.8,50,0.00,8,0,1006.4,25.7,NaN
2024-08-02T19:00,24.4,12.0,54,0.00,0,0,1006.5,24.2,NaN
2024-08-02T20:00,23.0,10.5,61,0.00,0,0,1007.5,23.2,NaN
2024-08-02T21:00,21.8,10.5,64,0.00,0,0,1008.4,21.8,NaN
2024-08-02T22:00,20.5,9.9,65,0.00,0,0,1009.0,20.2,NaN
2024-08-02T23:00,19.3,8.7,70,0.00,6,1,1009.3,19.3,NaN
2024-08-03T00:00,18.5,7.6,74,0.00,31,1,1009.9,18.6,NaN
2024-08-03T01:00,17.8,6.2,78,0.00,40,1,1009.4,18.2,NaN
2024-08-03T02:00,17.4,5.2,81,0.00,71,2,1009.3,18.0,NaN
2024-08-03T03:00,16.7,4.7,82,0.00,56,2,1008.9,17.2,NaN
2024-08-03T04:00,16.6,4.7,84,0.00,100,3,1008.8,17.1,NaN
2024-08-03T05:00,16.5,4.1,84,0.00,100,3,1009.2,17.2,NaN
2024-08-03T06:00,16.9,5.1,82,0.00,100,3,1009.4,17.4,NaN
2024-08-03T07:00,18.0,6.5,76,0.00,100,3,1009.7,18.2,NaN
2024-08-03T08:00,19.5,6.9,71,0.00,100,3,1010.1,19.9,NaN
2024-08-03T09:00,21.0,7.5,64,0.00,100,3,1009.7,21.1,NaN
2024-08-03T10:00,22.4,8.7,56,0.00,98,3,1009.9,22.2,NaN
2024-08-03T11:00,23.5,8.4,52,0.00,100,3,1009.8,23.3,NaN
2024-08-03T12:00,24.5,10.8,49,0.00,99,3,1009.3,24.1,NaN
2024-08-03T13:00,24.7,7.2,48,0.00,100,3,1009.1,24.5,NaN
2024-08-03T14:00,24.2,8.3,50,0.00,100,3,1009.0,24.0,NaN
2024-08-03T15:00,24.7,9.7,46,0.00,97,3,1009.2,24.0,NaN
2024-08-03T16:00,25.0,8.0,46,0.00,95,3,1008.4,24.6,NaN
2024-08-03T17:00,24.6,10.1,49,0.00,100,3,1008.4,24.1,NaN
2024-08-03T18:00,23.0,8.7,61,0.00,100,3,1008.9,23.4,NaN
2024-08-03T19:00,20.5,8.4,80,2.20,100,61,1009.2,21.7,NaN
2024-08-03T20:00,19.6,4.0,88,1.90,99,95,1009.6,21.8,NaN
2024-08-03T21:00,20.1,4.0,87,0.00,94,3,1010.2,22.4,NaN
2024-08-03T22:00,20.5,4.1,83,0.00,100,3,1009.3,22.6,NaN
2024-08-03T23:00,20.5,4.1,82,0.00,90,3,1009.5,22.5,NaN
2024-08-04T00:00,20.3,5.6,80,0.00,99,3,1009.7,21.9,NaN
2024-08-04T01:00,20.1,7.3,81,0.00,92,3,1009.5,21.4,NaN
2024-08-04T02:00,19.7,8.6,85,0.00,97,3,1009.3,20.9,NaN
2024-08-04T03:00,18.8,10.9,83,0.00,95,3,1009.2,19.2,NaN
2024-08-04T04:00,18.0,9.6,75,0.00,100,3,1009.7,17.7,NaN
2024-08-04T05:00,17.4,7.3,78,0.00,96,3,1010.1,17.4,NaN
2024-08-04T06:00,17.1,7.8,78,0.00,100,3,1010.0,17.0,NaN
2024-08-04T07:00,17.6,6.9,74,0.00,100,3,1011.0,17.5,NaN
2024-08-04T08:00,18.7,6.8,70,0.00,89,3,1011.2,18.7,NaN
2024-08-04T09:00,20.5,7.4,59,0.00,100,3,1010.8,20.1,NaN
2024-08-04T10:00,21.9,8.6,54,0.00,94,3,1010.9,21.9,NaN
2024-08-04T11:00,22.8,10.1,49,0.00,100,3,1011.1,22.9,NaN
2024-08-04T12:00,23.4,9.0,45,0.00,100,3,1010.6,22.7,NaN
2024-08-04T13:00,24.3,8.3,39,0.00,100,3,1010.9,24.4,NaN
2024-08-04T14:00,24.8,7.6,36,0.00,100,3,1010.5,24.2,NaN
2024-08-04T15:00,25.1,7.4,38,0.00,98,3,1010.2,24.2,NaN
2024-08-04T16:00,24.8,7.4,36,0.00,100,3,1010.4,23.3,NaN
2024-08-04T17:00,24.2,6.1,38,0.00,100,3,1009.7,23.0,NaN
2024-08-04T18:00,23.9,5.2,43,0.00,79,3,1009.6,23.3,NaN
2024-08-04T19:00,23.1,4.5,44,0.00,97,3,1010.0,22.5,NaN
2024-08-04T20:00,21.8,3.3,53,0.00,100,3,1010.1,21.9,NaN
2024-08-04T21:00,20.4,4.0,59,0.00,76,3,1010.4,20.5,NaN
2024-08-04T22:00,19.6,3.0,65,0.00,9,1,1010.2,20.0,NaN
2024-08-04T23:00,18.8,2.6,68,0.00,44,2,1010.5,19.3,NaN
2024-08-05T00:00,17.4,2.5,78,0.00,0,2,1010.8,18.2,NaN
2024-08-05T01:00,16.7,2.5,82,0.00,0,0,1010.6,17.5,NaN
2024-08-05T02:00,16.0,2.4,86,0.00,0,0,1010.1,16.8,NaN
2024-08-05T03:00,15.2,2.4,91,0.00,0,0,1009.6,16.0,NaN
2024-08-05T04:00,14.8,2.3,92,0.00,0,0,1009.8,15.6,NaN
2024-08-05T05:00,14.5,2.3,93,0.00,0,0,1009.7,15.2,NaN
2024-08-05T06:00,15.7,0.7,86,0.00,0,0,1009.6,16.6,NaN
2024-08-05T07:00,17.6,1.8,77,0.00,0,0,1009.8,18.5,NaN
2024-08-05T08:00,19.8,2.8,68,0.00,0,0,1009.9,20.6,NaN
2024-08-05T09:00,22.9,3.7,53,0.00,0,0,1009.3,23.4,NaN
2024-08-05T10:00,24.8,4.8,47,0.00,0,0,1009.0,25.9,NaN
2024-08-05T11:00,26.3,6.6,43,0.00,0,0,1008.7,27.7,NaN
2024-08-05T12:00,27.4,7.2,38,0.00,0,0,1008.4,28.7,NaN
2024-08-05T13:00,28.2,7.3,35,0.00,0,0,1007.9,29.3,NaN
2024-08-05T14:00,28.8,7.3,36,0.00,0,0,1007.6,29.9,NaN
2024-08-05T15:00,29.2,7.0,37,0.00,0,0,1006.7,30.0,NaN
2024-08-05T16:00,29.3,7.3,37,0.00,0,1,1006.3,29.2,NaN
2024-08-05T17:00,29.0,6.9,39,0.00,5,1,1005.9,29.1,NaN
2024-08-05T18:00,28.6,7.1,38,0.00,21,0,1005.9,28.4,NaN
2024-08-05T19:00,27.1,4.7,42,0.00,0,0,1006.2,27.4,NaN
2024-08-05T20:00,25.5,3.8,48,0.00,0,0,1006.3,26.2,NaN
2024-08-05T21:00,23.8,3.1,56,0.00,0,1,1006.5,24.8,NaN
2024-08-05T22:00,22.8,2.9,56,0.00,0,0,1006.7,23.6,NaN
2024-08-05T23:00,21.7,3.3,52,0.00,0,0,1006.7,21.6,NaN
2024-08-06T00:00,20.6,3.8,52,0.00,0,0,1006.8,20.1,NaN
2024-08-06T01:00,19.4,3.1,59,0.00,26,1,1006.6,19.3,NaN
2024-08-06T02:00,18.6,3.0,66,0.00,0,0,1006.1,18.9,NaN
2024-08-06T03:00,17.9,2.2,67,0.00,0,0,1005.8,18.1,NaN
2024-08-06T04:00,17.2,2.2,74,0.00,0,0,1006.1,17.7,NaN
2024-08-06T05:00,16.7,1.3,78,0.00,25,1,1006.1,17.4,NaN
2024-08-06T06:00,17.6,1.6,79,0.00,45,2,1005.9,18.6,NaN
2024-08-06T07:00,19.9,1.5,73,0.00,100,3,1006.4,21.3,NaN
2024-08-06T08:00,22.5,3.6,63,0.00,87,3,1006.6,23.6,NaN
2024-08-06T09:00,25.3,8.2,54,0.00,8,0,1005.9,25.9,NaN
2024-08-06T10:00,26.6,10.9,51,0.00,36,1,1006.1,27.7,NaN
2024-08-06T11:00,27.7,11.5,45,0.00,6,1,1005.9,28.8,NaN
2024-08-06T12:00,28.5,12.0,41,0.00,11,0,1005.5,29.7,NaN
2024-08-06T13:00,29.1,12.2,39,0.00,9,0,1005.1,30.1,NaN
2024-08-06T14:00,29.3,12.0,40,0.00,10,1,1004.8,30.2,NaN
2024-08-06T15:00,29.7,12.8,38,0.00,22,1,1004.4,29.7,NaN
2024-08-06T16:00,29.1,11.3,41,0.00,27,1,1004.7,29.0,NaN
2024-08-06T17:00,28.5,12.4,43,0.00,40,2,1004.4,28.3,NaN
2024-08-06T18:00,26.8,13.0,48,0.00,86,3,1005.0,26.6,NaN
